tracks,weights
CHIP:.:batch1_chrom1_LoVo_ATOH1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_BARX2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_CAMTA2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_CASP8AP2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_CEBPB_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_CEBPG_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_CTCF_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_DBP_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_E2F2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_E2F4_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_EGR1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_EHF_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_ELF1_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_USF2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_ESRRA_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_ETV4_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_GATA4_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_GATA6_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_GLI2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_GMEB1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_GMEB2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_HBP1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_HES2_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_HES4_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_HINFP_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_HNF4A_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0.019835
CHIP:.:batch1_chrom1_LoVo_HOXA10_Rabbit_PassedQC / LoVo / colon adenocarcinoma,-0.014274
CHIP:.:batch1_chrom1_LoVo_HOXA1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_HOXA7_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_IRX3_Mouse_PassedQC / LoVo / colon adenocarcinoma,-0.000868
CHIP:.:batch1_chrom1_LoVo_JUN_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_KLF3_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_KLF5_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_LHX2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_MED12_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_MED1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_MEF2C_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_MYB_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_MYBL2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_MYC_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_MZF1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_NEUROG3_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_NFAT5_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_NFE2L2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_NFIL3_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_NIPBL_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_NPAT_Rabbit_PassedQC / LoVo / colon adenocarcinoma,-0.008262
CHIP:.:batch1_chrom1_LoVo_NR2F1_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_NR2F2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_NR3C1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_RAD21_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_RFX1_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_RFX2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_RFX5_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_RXRA_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_SMAD2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_SMAD3_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_SMC1A_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_SMC3_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_SOX4_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_SP1_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_SP3_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_TBX3_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_TCF12_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_TCF7L2_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_TFAP2A_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_TFDP1_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_UBTF_Mouse_PassedQC / LoVo / colon adenocarcinoma,-0.001505
CHIP:.:batch1_chrom1_LoVo_YY1_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_ZBED4_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_ZBTB7B_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_ZNF236_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0.062217
CHIP:.:batch1_chrom1_LoVo_ZNF250_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_ZNF407_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_ZNF706_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_AEBP2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_ATF1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_ATF5_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_BARHL1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_CLOCK_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_CREB3L4_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_DLX1_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_E2F3_Mouse_PassedQC / LoVo / colon adenocarcinoma,0.008241
CHIP:.:batch2_chrom1_LoVo_E2F7_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_E2F8_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_ERM_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_ESR1_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_ETS2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_ETV7_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_EVI1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_FEV_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_ZFHX3_Rabbit_PassedQC / LoVo / colon adenocarcinoma,-0.006012
CHIP:.:batch2_chrom1_LoVo_FOXD2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_FOXG1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_GATA1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_GLI3_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_GLIS1_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_HOXA13_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_HOXA2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,-0.029229
CHIP:.:batch2_chrom1_LoVo_HOXC6_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_JUND_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_LYL1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_MAZ_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_MNT_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_NFKB2_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_NFYA_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_NKX2.2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_RARG_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_RBCK1_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_REST_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_SOX2_Goat_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_SP2_Mouse_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_TEAD2_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_TP73_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch2_chrom1_LoVo_VEZF1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_H3_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_H3K4me1_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:.:batch1_chrom1_LoVo_H3K4me3_Rabbit_PassedQC / LoVo / colon adenocarcinoma,0
CHIP:RNAPII:ChIP-seq; RNAPII_LowDensity_noDMI / hMSC / Human Mesenchymal Stem Cells,0
CHIP:RNAPII:ChIP-seq; RNAPII_HighDensity_noDMI / hMSC / Human Mesenchymal Stem Cells,-0.003259
CHIP:RNAPII:ChIP-seq; RNAPII_LowDensity_DMI / hMSC / Human Mesenchymal Stem Cells,0
CHIP:RNAPII:ChIP-seq; RNAPII_HighDensity_DMI / hMSC / Human Mesenchymal Stem Cells,0
CHIP:CEBPb:ChIP-seq; CEBPb_HighDensity_noDMI / hMSC / Human Mesenchymal Stem Cells,0
CHIP:CEBPb:ChIP-seq; CEBPb_LowDensity_DMI / hMSC / Human Mesenchymal Stem Cells,0
CHIP:CEBPb:ChIP-seq; CEBPb_HighDensity_DMI / hMSC / Human Mesenchymal Stem Cells,0
CHIP:GR:ChIP-seq; GR_HighDensity_DMI / hMSC / Human Mesenchymal Stem Cells,0.01669
CHIP:ATF4:ChIP-seq; ATF4_HighDensity_noDMI / hMSC / Human Mesenchymal Stem Cells,0
CHIP:H3K27Ac:ChIP-seq; H3K27Ac_HighDensity_noDMI / hMSC / Human Mesenchymal Stem Cells,-0.002373
CHIP:CEBPb:ChIP-seq; InVitroCistromics_CEBPb_0.1uL / hMSC / Human Mesenchymal Stem Cells,0
CHIP:CEBPb:ChIP-seq; InVitroCistromics_CEBPb_0.25uL / hMSC / Human Mesenchymal Stem Cells,0
CHIP:CEBPb:ChIP-seq; InVitroCistromics_CEBPb_1.0uL / hMSC / Human Mesenchymal Stem Cells,-0.000622
CHIP:CEBPb:ChIP-seq; InVitroCistromics_CEBPb_10uL / hMSC / Human Mesenchymal Stem Cells,0
CHIP:ATF4:ChIP-seq; InVitroCistromics_ATF4_5uL / hMSC / Human Mesenchymal Stem Cells,-0.079457
CHIP:CEBPb:ChIP-seq; InVitroCistromics_CEBPb_0.1uL_plusATF4_0.002uL / hMSC / Human Mesenchymal Stem Cells,0
CHIP:CEBPb:ChIP-seq; InVitroCistromics_CEBPb_0.1uL_plusATF4_0.02uL / hMSC / Human Mesenchymal Stem Cells,0
CHIP:CEBPb:ChIP-seq; InVitroCistromics_CEBPb_0.1uL_plusATF4_0.2uL / hMSC / Human Mesenchymal Stem Cells,0
CHIP:ATF4:ChIP-seq; InVitroCistromics_ATF4_0.02uL_plusCEBPb_0.1uL / hMSC / Human Mesenchymal Stem Cells,-0.151108
CHIP:ATF4:ChIP-seq; InVitroCistromics_ATF4_0.2uL_plusCEBPb_0.1uL / hMSC / Human Mesenchymal Stem Cells,0
CHIP:hBMAL1:ChIP_hBMAL1 Chip-seq / U2OS cells / .,0
CHIP:hHIF1A:ChIP_hHIF1A Chip-seq / U2OS cells / .,0
CHIP:ATF4:anti-ATF4 (sc-200) / HAP1; 2 mM histidinol for 24 hours; ATF4 ChIP / HAP1,0
CHIP:BMAL1:BMAL1_DMSO_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc,0
CHIP:BMAL1:BMAL1_6AN_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc,0
CHIP:CLOCK:CLOCK_DMSO_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc,-0.017507
CHIP:CLOCK:CLOCK_6AN_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc,0
CHIP:H3K4me3:H3K4me3_DMSO_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc,0
CHIP:H3K4me3:H3K4me3_6AN_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc,0.000273
CHIP:H3K9ac:H3K9ac_DMSO_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc,0
CHIP:H3K9ac:H3K9ac_6AN_ChIPSeq / U2OS cells stably expressing Bmal1:Luc / osteosarcoma cell line U2OS stably expressing Bmal1:Luc,0
CHIP:abcam:ChIP_hBMAL1-peak-DMOG CHIP-Seq / U2OS cells / .,0
CHIP:abcam:ChIP_hBMAL1-trough-DMOG CHIP-Seq / U2OS cells / .,0
CHIP:abcam:ChIP_hBMAL1-peak-DMSO CHIP-Seq / U2OS cells / .,0
CHIP:abcam:ChIP_hBMAL1-trough-DMSO CHIP-Seq / U2OS cells / .,0
CHIP:active:ChIP_hHIF1a-peak-DMOG CHIP-Seq / U2OS cells / .,0.01136
CHIP:active:ChIP_hHIF1a-trough-DMOG CHIP-Seq / U2OS cells / .,0
CHIP:active:ChIP_hHIF1a-peak-DMSO CHIP-Seq / U2OS cells / .,0
CHIP:active:ChIP_hHIF1a-trough-DMSO CHIP-Seq / U2OS cells / .,0
CAGE:Clontech Human Universal Reference Total RNA; pool1,-0.009346
CAGE:SABiosciences XpressRef Human Universal Total RNA; pool1,0
CAGE:Universal RNA - Human Normal Tissues Biochain; pool1,0
CAGE:adipose tissue; adult; pool1,0
CAGE:bladder; adult; pool1,0
CAGE:brain; adult; pool1,0
CAGE:cervix; adult; pool1,-0.00012
CAGE:colon; adult; pool1,0
CAGE:esophagus; adult; pool1,0
CAGE:heart; adult; pool1,0
CAGE:kidney; adult; pool1,0
CAGE:liver; adult; pool1,-0.007855
CAGE:lung; adult; pool1,0
CAGE:ovary; adult; pool1,0
CAGE:placenta; adult; pool1,0
CAGE:prostate; adult; pool1,-0.0034
CAGE:skeletal muscle; adult; pool1,0
CAGE:small intestine; adult; pool1,0
CAGE:spleen; adult; pool1,0
CAGE:testis; adult; pool1,0
CAGE:thymus; adult; pool1,0
CAGE:thyroid; adult; pool1,0
CAGE:trachea; adult; pool1,-0.009645
CAGE:retina; adult; pool1,0
CAGE:temporal lobe; adult; pool1,0
CAGE:postcentral gyrus; adult; pool1,0
CAGE:pons; adult; pool1,0
CAGE:parietal lobe; adult; pool1,0
CAGE:paracentral gyrus; adult; pool1,0
CAGE:occipital pole; adult; pool1,0
CAGE:nucleus accumbens; adult; pool1,0
CAGE:medulla oblongata; adult; pool1,0
CAGE:insula; adult; pool1,0
CAGE:frontal lobe; adult; pool1,0
CAGE:dura mater; adult;,-0.008223
CAGE:corpus callosum; adult; pool1,-0.013223
CAGE:thymus; fetal; pool1,0
CAGE:spleen; fetal; pool1,0
CAGE:kidney; fetal; pool1,0
CAGE:heart; fetal; pool1,0
CAGE:tonsil; adult; pool1,0
CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (fresh),0
CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (revived),0.006647
CAGE:acute myeloid leukemia (FAB M5) cell line:THP-1 (thawed),0
CAGE:lung adenocarcinoma cell line:PC-14,0
CAGE:chronic myelogenous leukemia cell line:KU812,0
CAGE:extraskeletal myxoid chondrosarcoma cell line:H-EMC-SS,0
CAGE:renal cell carcinoma cell line:OS-RC-2,0
CAGE:malignant trichilemmal cyst cell line:DJM-1,-0.000891
CAGE:glioma cell line:GI-1,0
CAGE:maxillary sinus tumor cell line:HSQ-89,0
CAGE:gall bladder carcinoma cell line:TGBC2TKB,0
CAGE:papillotubular adenocarcinoma cell line:TGBC18TKB,-0.012839
CAGE:transitional-cell carcinoma cell line:5637,0
CAGE:breast carcinoma cell line:MDA-MB-453,0
CAGE:colon carcinoma cell line:COLO-320,0
CAGE:adult T-cell leukemia cell line:ATN-1,0.003109
CAGE:Burkitt's lymphoma cell line:DAUDI,0
CAGE:choriocarcinoma cell line:BeWo,0
CAGE:splenic lymphoma with villous lymphocytes cell line:SLVL,0
CAGE:astrocytoma cell line:TM-31,-0.007112
CAGE:epidermoid carcinoma cell line:A431,0
CAGE:b cell line:RPMI1788,0.002318
CAGE:anaplastic carcinoma cell line:8305C,0
CAGE:acute lymphoblastic leukemia (T-ALL) cell line:HPB-ALL,0
CAGE:non T non B acute lymphoblastic leukemia (ALL) cell line:P30/OHK,0
CAGE:epidermoid carcinoma cell line:Ca Ski,0
CAGE:bile duct carcinoma cell line:HuCCT1,0
CAGE:giant cell carcinoma cell line:Lu99B,0
CAGE:oral squamous cell carcinoma cell line:Ca9-22,0
CAGE:signet ring carcinoma cell line:Kato III,0
CAGE:Endothelial Cells - Aortic;,0
CAGE:Smooth Muscle Cells - Aortic;,0
CAGE:Smooth Muscle Cells - Umbilical artery;,0.058608
CAGE:Retinal Pigment Epithelial Cells;,0
CAGE:Urothelial cells;,0
CAGE:Mesenchymal stem cells - adipose;,0
CAGE:Mesenchymal stem cells - hepatic;,0
CAGE:Mesenchymal Stem Cells - Vertebral;,0
CAGE:Sebocyte;,0
CAGE:Fibroblast - Gingival;  (GFH2),0
CAGE:Mesothelial Cells;,0.010728
CAGE:Sertoli Cells;,0
CAGE:CD14+ Monocytes;,0.008705
CAGE:CD4+ T Cells;,0
CAGE:CD8+ T Cells;,0
CAGE:Dendritic Cells - monocyte immature derived; ; tech_,0
CAGE:Dendritic Cells - plasmacytoid;,0
CAGE:CD14+ monocyte derived endothelial progenitor cells;,0
CAGE:Natural Killer Cells;,0
CAGE:Peripheral Blood Mononuclear Cells;,0
CAGE:Macrophage - monocyte derived;,0
CAGE:Neutrophils;,0.001506
CAGE:Smooth Muscle Cells - Brain Vascular;,0
CAGE:Astrocyte - cerebral cortex;,0
CAGE:Endothelial Cells - Lymphatic;,0.001222
CAGE:Fibroblast - Gingival;,0
CAGE:Fibroblast - Periodontal Ligament;,0
CAGE:Smooth Muscle Cells - Colonic;,0
CAGE:Skeletal Muscle Satellite Cells;,0
CAGE:Myoblast;,0
CAGE:Ciliary Epithelial Cells;,-0.004431
CAGE:Endothelial Cells - Umbilical vein;,0
CAGE:Fibroblast - Aortic Adventitial;,0
CAGE:Intestinal epithelial cells (polarized);,0
CAGE:Anulus Pulposus Cell;,0
CAGE:Pancreatic stromal cells;,0
CAGE:Fibroblast - Pulmonary Artery;,-0.003057
CAGE:Keratinocyte - oral;,0
CAGE:Nucleus Pulposus Cell;,0
CAGE:Prostate Epithelial Cells (polarized);,0
CAGE:Prostate Stromal Cells;,0
CAGE:Small Airway Epithelial Cells;,0
CAGE:cord blood derived cell line:COBL-a untreated,0
CAGE:embryonic kidney cell line: HEK293/SLAM untreated,0
CAGE:embryonic kidney cell line: HEK293/SLAM infection; 24hr,0
CAGE:cord blood derived cell line:COBL-a 24h infection(-C),0
CAGE:cord blood derived cell line:COBL-a 24h infection,0
CAGE:Adipocyte - breast;,0
CAGE:Preadipocyte - breast;,0
CAGE:Adipocyte - omental;,0
CAGE:Mesenchymal Stem Cells - Wharton's Jelly;,0
CAGE:Gingival epithelial cells;  (GEA11),0
CAGE:Neural stem cells;,0
CAGE:Keratinocyte - epidermal;,0
CAGE:Preadipocyte - omental;,0
CAGE:Smooth Muscle Cells - Internal Thoracic Artery;,0
CAGE:Synoviocyte;,0
CAGE:Mast cell - stimulated;,0
CAGE:Fibroblast - skin spinal muscular atrophy;,0
CAGE:Whole blood (ribopure); ; donation1,0
CAGE:Whole blood (ribopure); ; donation2,0
CAGE:Mammary Epithelial Cell;,0
CAGE:Osteoblast;,0
CAGE:Placental Epithelial Cells;,-0.003085
CAGE:Preadipocyte - subcutaneous;,0
CAGE:Preadipocyte - visceral;,0
CAGE:Skeletal Muscle Cells;,0
CAGE:Skeletal muscle cells differentiated into Myotubes - multinucleated;,0
CAGE:Smooth Muscle Cells - Brachiocephalic;,0
CAGE:Smooth Muscle Cells - Carotid;,0
CAGE:Smooth Muscle Cells - Coronary Artery;,0
CAGE:Smooth Muscle Cells - Pulmonary Artery;,0
CAGE:Smooth Muscle Cells - Subclavian Artery;,0
CAGE:Smooth Muscle Cells - Umbilical Artery;,0
CAGE:Tracheal Epithelial Cells;,0
CAGE:ductal cell carcinoma cell line:KLM-1,0
CAGE:schwannoma cell line:HS-PSS; tech_,-0.006143
CAGE:glioblastoma cell line:A172; tech_,0
CAGE:prostate cancer cell line:PC-3,0
CAGE:synovial sarcoma cell line:HS-SY-II,0
CAGE:epithelioid sarcoma cell line:HS-ES-1,-0.007526
CAGE:endometrial stromal sarcoma cell line:OMC-9,0
CAGE:chronic myelogenous leukemia cell line:K562,0
CAGE:acute lymphoblastic leukemia (B-ALL) cell line:BALL-1,0
CAGE:squamous cell carcinoma cell line:EC-GI-10,0
CAGE:acute lymphoblastic leukemia (T-ALL) cell line:Jurkat,0
CAGE:melanoma cell line:G-361,0
CAGE:rectal cancer cell line:TT1TKB,0
CAGE:gall bladder carcinoma cell line:TGBC14TKB,-0.004715
CAGE:renal cell carcinoma cell line:TUHR10TKB,-0.021911
CAGE:myeloma cell line:PCM6,0
CAGE:ductal cell carcinoma cell line:MIA Paca2,-0.009561
CAGE:prostate cancer cell line:DU145,0
CAGE:transitional-cell carcinoma cell line:JMSU1,-0.008805
CAGE:mesothelioma cell line:ACC-MESO-1,0.015796
CAGE:mesothelioma cell line:ACC-MESO-4,0
CAGE:bile duct carcinoma cell line:TFK-1,0
CAGE:endometrial carcinoma cell line:OMC-2,0
CAGE:retinoblastoma cell line:Y79,0
